name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boise, Idaho",2022-04-12,44.1,30.9,36.2,40.2,20.3,27.9,22.3,59.7,0.01,100,4.17,snow,0.9,1.7,35.4,23,270.4,1010.7,83.8,8.8,190,16.3,8,10,2022-04-12T07:06:52,2022-04-12T20:24:55,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-13,41.1,28.1,35.4,35.7,20.1,29.7,27.5,73.6,0.03,100,8.33,"rain,snow",0.2,0.5,19.7,12.7,156.6,1015.9,64.6,9,163.7,14.2,6,10,2022-04-13T07:05:11,2022-04-13T20:26:06,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-14,46.1,35.1,39.3,41.1,25.6,32.6,31.3,73.4,0.14,100,20.83,"rain,snow",0.2,0.1,30.2,18.2,183.5,1010.6,90.8,9.3,127.7,11,8,10,2022-04-14T07:03:30,2022-04-14T20:27:18,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-15,48.9,30.8,40.6,48.8,27.4,38,23.3,53.9,0,0,0,snow,0,0,20.8,10.2,202.2,1015.1,75.4,9.9,236.5,20.3,8,10,2022-04-15T07:01:49,2022-04-15T20:28:29,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-16,52.9,38.1,44.5,52.9,29.6,39,30.5,60.2,0.06,100,8.33,"rain,snow",0,0,37.8,26.4,207.6,1009.9,92,9.6,121.9,10.8,7,10,2022-04-16T07:00:10,2022-04-16T20:29:40,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-17,56,29.9,43.8,56,24.9,42,23.2,48.1,0,0,0,,0,0,25.7,11.4,147.3,1023.5,31.3,9.9,297.5,25.5,9,10,2022-04-17T06:58:31,2022-04-17T20:30:52,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-18,72,41,56.4,72,34.7,53.9,24.7,32.8,0,0,0,,0,0,31.1,20.8,154.1,1011.4,0.3,9.9,251.3,21.9,8,10,2022-04-18T06:56:53,2022-04-18T20:32:03,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-19,60,39.9,48.4,60,31.3,45.3,28.4,50.6,0.03,100,8.33,rain,0,0,40.5,29.7,234,1009,68.1,9.8,220.3,19,9,10,2022-04-19T06:55:16,2022-04-19T20:33:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-20,64.1,38.9,50.8,64.1,33.9,48.6,31.6,54.3,0,0,0,,0,0,27.7,19.6,131.2,1009.8,75.3,9.9,286.6,24.8,10,10,2022-04-20T06:53:39,2022-04-20T20:34:26,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-21,55,45,50.4,55,37.1,48.6,37.1,61.1,0.12,100,8.33,rain,0,0,30.4,20.7,182.9,1007,82.1,9.7,122.6,10.7,8,10,2022-04-21T06:52:04,2022-04-21T20:35:37,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-22,60.2,37.1,48.4,60.2,32.8,46.8,30.5,57,0,0,0,,0,0,40.3,25.1,285.5,1010.9,14.1,9.9,293.6,25.4,10,10,2022-04-22T06:50:29,2022-04-22T20:36:48,0.7,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-23,59,37.2,48.7,59,30,45.6,28.5,48.6,0,0,0,,0,0,32.1,24,313.3,1021.1,8.2,9.9,309.6,26.9,10,10,2022-04-23T06:48:55,2022-04-23T20:38:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-24,63,34.1,49.1,63,31.1,47.6,24,43.8,0,0,0,,0,0,7.8,8,171.5,1022.8,0,9.9,327.4,28.1,10,10,2022-04-24T06:47:23,2022-04-24T20:39:11,0.81,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-25,72,44,58.7,72,37.3,56.7,21.5,26.7,0,0,0,,0,0,33.3,22.6,119.6,1017.1,2.3,9.9,284.5,24.5,9,10,2022-04-25T06:45:51,2022-04-25T20:40:22,0.86,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-26,62.9,49,55.5,62.9,46.5,55.3,36.6,52.6,0.03,100,12.5,rain,0,0,25.3,13.7,250.6,1012.4,59.2,9.6,199.8,17.4,10,10,2022-04-26T06:44:20,2022-04-26T20:41:33,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-27,63,37.2,49.8,63,34.6,48.6,31.1,53.6,0,0,0,rain,0,0,27.7,19,294.6,1013.2,31.6,9.9,294.7,25.4,10,10,2022-04-27T06:42:51,2022-04-27T20:42:44,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-28,57.7,39.9,45.2,57.7,33.4,41.6,35,68.6,0.01,100,4.17,rain,0,0,31.1,20.7,260.1,1010.7,59.5,9.9,179.3,15.7,10,10,2022-04-28T06:41:22,2022-04-28T20:43:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-29,57.9,34.1,46.4,57.9,30.9,43.8,28.3,55.1,0,0,0,,0,0,21.9,18.7,269.5,1020.7,28.6,9.9,299.1,25.9,9,10,2022-04-29T06:39:55,2022-04-29T20:45:05,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-04-30,57.8,43,48.7,57.8,36.2,45.4,33.5,57.3,0.37,100,12.5,rain,0,0,32.2,22.9,145.4,1015.2,62.8,9.5,113.4,9.8,6,10,2022-04-30T06:38:29,2022-04-30T20:46:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-01,65,43.1,52.1,65,36.4,49.3,40.9,68.7,0.02,100,8.33,rain,0,0,33.3,19.7,300.8,1011.8,68.9,9.7,180.7,15.6,9,10,2022-05-01T06:37:04,2022-05-01T20:47:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-02,65.9,43,50.1,65.9,33.8,46.2,37.6,64.5,0.13,100,12.5,rain,0,0,35.7,23,198.8,1008.5,37.1,9.8,180.7,15.7,9,10,2022-05-02T06:35:40,2022-05-02T20:48:36,0.01,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KBOI,72681524106,BOII,72681024131,KMUO"
"Boise, Idaho",2022-05-03,64.1,38,50.3,64.1,28.9,46.8,39.4,69.4,0.41,100,33.33,rain,0.1,0,36.7,24,313.9,1014.5,68.5,9.2,277.5,24,10,10,2022-05-03T06:34:18,2022-05-03T20:49:46,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KBOI,72681524106,BOII,KEUL,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-04,71,39,55.5,71,35.5,55,35.3,52,0,0,0,,0,0,17.2,8,238.5,1017.5,0,9.9,337.1,29.1,10,10,2022-05-04T06:32:57,2022-05-04T20:50:55,0.06,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-05,70.1,53.1,62.1,70.1,53.1,62.1,39.6,44.9,0,0,0,rain,0,0,39,23.4,151.9,1008.9,34.4,9.9,103,9,5,10,2022-05-05T06:31:37,2022-05-05T20:52:04,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-06,73.2,51,61.5,73.2,51,61.5,39.8,49.7,0,0,0,rain,0,0,28.1,15,164,1008,80.2,9.9,234.2,20.4,9,10,2022-05-06T06:30:19,2022-05-06T20:53:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-07,58.9,42.5,49.2,58.9,34.1,47.1,37.1,65,0.23,100,20.83,rain,0,0,45.5,26.1,254.6,1009,75.1,9.2,183,15.9,8,10,2022-05-07T06:29:02,2022-05-07T20:54:22,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-08,52,37.1,43.4,52,32.5,41.2,30.5,63.9,0.06,100,4.17,rain,0.8,0.2,32.2,20.8,291.6,1005.6,78.8,9.9,250.5,21.7,9,10,2022-05-08T06:27:47,2022-05-08T20:55:31,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-09,43.1,33.2,38.1,43.1,23.6,33.2,32.3,80.2,0.28,100,45.83,"rain,snow",0.8,0.9,26.4,14.9,249.6,1010.3,83.8,8.2,170.3,14.6,8,10,2022-05-09T06:26:33,2022-05-09T20:56:39,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-10,55.1,30.8,42.3,55.1,25.6,40.5,27.6,61.7,0,0,0,,0,0.1,15.2,11.3,291.4,1017.8,3.7,9.9,289.1,24.8,10,10,2022-05-10T06:25:21,2022-05-10T20:57:46,0.32,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-11,60.2,36,47,60.2,32,45,31.2,57.2,0,0,0,,0,0,26.4,17.1,305.2,1017.7,33.8,9.9,262.7,22.7,9,10,2022-05-11T06:24:10,2022-05-11T20:58:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-12,62.1,35.1,50.3,62.1,30.2,49.4,31.2,52.1,0.02,100,4.17,rain,0,0,32.2,20.3,215.5,1019.5,42.8,9.9,326.3,28.3,10,10,2022-05-12T06:23:01,2022-05-12T21:00:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-13,62.1,45,52.9,62.1,43,52,37.7,60.8,0.19,100,25,rain,0,0,23,16.8,224.8,1020.1,58.7,9.5,290.7,24.9,10,10,2022-05-13T06:21:53,2022-05-13T21:01:06,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-14,70.8,51.1,59.1,70.8,51.1,59.1,42.4,55,0.01,100,4.17,rain,0,0,20.8,13.8,140.8,1018.7,62.8,9.9,200,17.3,7,10,2022-05-14T06:20:47,2022-05-14T21:02:12,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-15,83.9,49.9,66.7,81.2,49.9,66.2,43.6,48.7,0,0,0,,0,0,29.6,21.3,113,1014.5,3.8,9.9,324.2,28,10,10,2022-05-15T06:19:43,2022-05-15T21:03:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-16,77,55.2,66.9,77,55.2,66.9,46.6,51.5,0,0,0,,0,0,28.6,16,294.1,1010.5,1.4,9.9,317,27.4,10,10,2022-05-16T06:18:40,2022-05-16T21:04:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-17,73.2,47.9,61.1,73.2,44.7,60.7,36.8,44.6,0,0,0,,0,0,25.3,15.9,304.2,1016.9,0.1,9.9,358.2,31,10,10,2022-05-17T06:17:40,2022-05-17T21:05:25,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-18,74.1,47,62.5,74.1,43.6,62.1,34.3,37.1,0,0,0,,0,0,28.4,13.8,181,1016.5,10.3,9.9,231.2,20.1,8,10,2022-05-18T06:16:41,2022-05-18T21:06:28,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-19,62.9,44,52.5,62.9,37,50.6,27,39.2,0,0,0,rain,0,0,40.3,25.2,325.3,1013.5,39.2,9.9,313.7,27,10,10,2022-05-19T06:15:44,2022-05-19T21:07:30,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-20,63,38.1,51,63,30.6,48.1,27.8,44.1,0,0,0,rain,0,0,28.9,13.9,259.7,1016.4,16.9,9.9,342,29.6,10,10,2022-05-20T06:14:48,2022-05-20T21:08:31,0.63,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-21,65.9,42.2,54.9,65.9,37.8,53.8,29.3,40.1,0,0,0,rain,0,0,32.2,21.6,177,1017.7,26.5,9.9,329.8,28.6,10,10,2022-05-21T06:13:55,2022-05-21T21:09:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-22,66.9,43.2,55.2,66.9,40.4,54.6,31.3,45.3,0,0,0,,0,0,27,18.7,298.7,1019.6,13.9,9.9,369.5,31.8,10,10,2022-05-22T06:13:04,2022-05-22T21:10:32,0.74,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-23,70.4,46,58.3,70.4,42.4,57.5,29.9,36.2,0,0,0,,0,0,23,12.6,177.3,1018.1,13.3,9.9,308.3,26.5,10,10,2022-05-23T06:12:14,2022-05-23T21:11:30,0.79,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-24,72,44.2,59.4,72,43.6,59.2,32.3,39.7,0,0,0,,0,0,24.2,14.9,239.8,1015.5,14.4,9.9,365.8,31.5,10,10,2022-05-24T06:11:26,2022-05-24T21:12:28,0.85,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-25,82.1,51.1,67.8,79.9,51.1,67.5,33.9,30.7,0,0,0,,0,0,17.2,9.1,91.8,1013.2,11.8,9.9,337.3,29.2,10,10,2022-05-25T06:10:41,2022-05-25T21:13:25,0.89,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-26,87.1,56.8,71.7,83.6,56.8,70.8,40.3,34.8,0,0,0,rain,0,0,23.7,17.2,133.5,1008.2,3.9,9.9,275.8,24.1,10,10,2022-05-26T06:09:57,2022-05-26T21:14:21,0.93,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-27,75.9,57.8,66.6,75.9,57.8,66.6,47.1,53,0.05,100,8.33,rain,0,0,34.4,13.9,241.8,1010.2,47.9,9.9,226.1,19.4,9,10,2022-05-27T06:09:16,2022-05-27T21:15:15,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-28,68,50,57.5,68,47.7,57.4,44.2,65.2,0.26,100,12.5,rain,0,0,40.3,16.9,239.8,1006.9,83.7,9.7,297.4,25.7,10,10,2022-05-28T06:08:36,2022-05-28T21:16:09,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-29,51.2,47,49.1,51.2,40.3,44.9,42.4,78,0.07,100,25,rain,0,0,33.2,21.7,272.4,1006.2,99.3,9.9,82.8,7.3,3,10,2022-05-29T06:07:59,2022-05-29T21:17:01,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72681524106,KBOI,KEUL,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-30,50.1,42.2,46,50.1,33.7,40.9,40.8,82.1,0.32,100,45.83,rain,0,0,32.2,21.7,305.3,1013.1,97.8,9.7,64.4,5.5,2,10,2022-05-30T06:07:24,2022-05-30T21:17:52,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-05-31,65.9,45,54.3,65.9,43.2,53.8,43.3,69.3,0,0,0,rain,0,0,8.7,5.8,185.5,1019.6,70.5,9.9,264.2,22.7,9,10,2022-05-31T06:06:50,2022-05-31T21:18:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-01,75.8,47.8,62.2,75.8,44.2,61.3,42.3,53.8,0,0,0,,0,0,17.2,11.3,145.5,1017.1,2.3,9.9,361.2,31.3,10,10,2022-06-01T06:06:19,2022-06-01T21:19:30,0.02,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-02,84.7,55.8,69.6,81.7,55.8,69,41.2,40.2,0,0,0,,0,0,21.9,12.7,138.4,1009.7,22.1,9.9,283.8,24.6,9,10,2022-06-02T06:05:50,2022-06-02T21:20:17,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KEUL,72681524106,BOII,KBOI,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-03,82.1,57.9,71,80.1,57.9,70.7,47.3,45.9,0,0,0,,0,0,23,14.8,273,1005.2,16.9,9.9,286.1,24.9,10,30,2022-06-03T06:05:23,2022-06-03T21:21:03,0.07,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-04,68,56.1,62.8,68,56.1,62.8,48.8,61.3,0.07,100,12.5,rain,0,0,21.9,12.7,213.4,1007.7,59.3,9.6,159.5,13.8,7,10,2022-06-04T06:04:59,2022-06-04T21:21:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-05,71,56.9,63.2,71,56.9,63.2,50.6,64.2,0.06,100,12.5,rain,0,0,43.6,30.5,158.3,1008.1,84,9.9,160.7,13.8,8,30,2022-06-05T06:04:36,2022-06-05T21:22:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-06,71.1,47.9,59.7,71.1,47.1,59.7,45.4,63.6,0.09,100,8.33,rain,0,0,44.7,16,199.5,1014.8,22.2,9.9,329.9,28.5,10,10,2022-06-06T06:04:16,2022-06-06T21:23:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-07,76.9,47,62.5,76.9,45.9,62.2,39.9,50.9,0,0,0,,0,0,8.1,9.1,164.7,1015.9,0.2,9.9,334.9,28.8,10,10,2022-06-07T06:03:58,2022-06-07T21:23:49,0.24,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-08,71.1,61.1,64.6,71.1,61.1,64.6,46.2,52.6,0.01,100,4.17,rain,0,0,24.2,11.5,233.1,1013.5,55.6,9.9,128,11.1,7,10,2022-06-08T06:03:42,2022-06-08T21:24:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-09,84.8,54,69.7,82.1,54,69.1,48,51.4,0,0,0,,0,0,12.5,9.1,183.8,1013.4,0.2,9.9,314.4,27.3,10,10,2022-06-09T06:03:29,2022-06-09T21:25:03,0.35,Clear,Clear conditions throughout the day.,clear-day,"KBOI,72681524106,BOII,72681024131,KMUO"
"Boise, Idaho",2022-06-10,90,61.1,76.2,86.6,61.1,75,48.9,42,0,0,0,,0,0,20.6,11.4,194.8,1011.1,0,9.9,322.2,27.7,10,10,2022-06-10T06:03:17,2022-06-10T21:25:37,0.39,Clear,Clear conditions throughout the day.,clear-day,"KBOI,BOII,72681524106,72681024131,KMUO"
"Boise, Idaho",2022-06-11,87.2,65.9,74.7,84.4,65.9,74.2,52.7,48.6,0,0,0,,0,0,31.1,20.8,261.3,1008.8,30.7,9.9,264.1,22.8,10,10,2022-06-11T06:03:08,2022-06-11T21:26:09,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,72681524106,BOII,TT289,72681024131,KMUO"
"Boise, Idaho",2022-06-12,66.8,56,59.7,66.8,56,59.7,53.7,81,0.7,100,58.33,rain,0,0,49.4,21.8,187.7,1006,83,8,56.7,5,4,10,2022-06-12T06:03:01,2022-06-12T21:26:40,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,72681524106,BOII,72681024131,KMUO"
"Boise, Idaho",2022-06-13,59,46.1,51.9,59,41.9,50.5,35.5,55.9,0,0,0,rain,0,0,29.8,15,310.4,1014.3,76.9,9.9,231.2,20.1,9,10,2022-06-13T06:02:56,2022-06-13T21:27:09,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,72681524106,BOII,TT289,72681024131,KMUO"
"Boise, Idaho",2022-06-14,61.1,42.2,52.1,61.1,38.9,51.1,33.4,51.6,0,0,0,,0,0,33.1,19.7,290.8,1019.1,22.2,9.9,315.8,27.2,10,10,2022-06-14T06:02:53,2022-06-14T21:27:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,72681524106,BOII,TT289,72681024131,KMUO"
"Boise, Idaho",2022-06-15,77,42.1,59.8,77,37.2,58.6,31.2,41.2,0,0,0,,0,0,21.9,11.4,121.7,1017,0,9.9,378.8,32.4,10,10,2022-06-15T06:02:53,2022-06-15T21:28:00,0.51,Clear,Clear conditions throughout the day.,clear-day,"KBOI,72681524106,BOII,TT289,72681024131,KMUO"
"Boise, Idaho",2022-06-16,89.8,55.1,71.9,85.7,55.1,70.8,35.8,29.5,0,0,0,,0,0,29.7,17.2,204.8,1005.2,0,9.9,273.2,23.6,10,10,2022-06-16T06:02:54,2022-06-16T21:28:23,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,72681524106,BOII,KEUL,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-17,77,56,66.7,77,56,66.7,43.3,45.6,0,0,0,,0,0,32.2,19.6,264.6,1001.4,1.4,9.9,226,19.4,8,10,2022-06-17T06:02:58,2022-06-17T21:28:44,0.57,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-18,74.1,52.1,63.8,74.1,52.1,63.8,38.7,41.7,0,0,0,,0,0,31.1,19,292.1,1007.1,4.1,9.9,367.5,31.7,10,10,2022-06-18T06:03:04,2022-06-18T21:29:02,0.62,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-19,70.1,47.1,59,70.1,43.1,58.4,37.1,46.7,0,0,0,,0,0,29.9,19.6,306.8,1014.1,15.4,9.9,318.1,27.5,10,10,2022-06-19T06:03:12,2022-06-19T21:29:19,0.67,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-20,73.2,47,61.2,73.2,45.9,61,39,47.2,0,0,0,,0,0,20.8,19,287.1,1020.4,20.4,9.8,310.4,26.8,10,10,2022-06-20T06:03:23,2022-06-20T21:29:34,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-21,81,52,67.9,79.3,52,67.6,39.4,38.8,0,0,0,,0,0,11.2,11.2,166.9,1022.3,0,9.9,371.5,32,10,10,2022-06-21T06:03:35,2022-06-21T21:29:46,0.77,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2022-06-22,89.1,56.7,74,85.1,56.7,72.6,38.9,33.4,0,0,0,,0,0,15.7,18.1,140.4,1016.7,0,9.9,370.9,31.9,10,10,2022-06-22T06:03:49,2022-06-22T21:29:57,0.82,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
